Fecha,tipocambio
11/01/2021,20.113
12/01/2021,19.9373
13/01/2021,19.7935
14/01/2021,19.7793
15/01/2021,19.7875
18/01/2021,19.757
19/01/2021,19.6788
20/01/2021,19.5793
21/01/2021,19.7393
22/01/2021,19.9833
25/01/2021,20.1598
26/01/2021,20.0152
27/01/2021,20.2168
28/01/2021,20.2697
29/01/2021,20.2248
02/02/2021,20.1722
03/02/2021,20.1953
04/02/2021,20.4435
05/02/2021,20.1388
08/02/2021,20.1227
09/02/2021,20.0913
10/02/2021,20.0588
11/02/2021,19.9535
12/02/2021,19.9622
15/02/2021,19.9518
16/02/2021,20.2023
17/02/2021,20.2257
18/02/2021,20.4165
19/02/2021,20.4222
22/02/2021,20.6783
23/02/2021,20.5833
24/02/2021,20.4752
25/02/2021,20.8523
26/02/2021,20.939
01/03/2021,20.6123
02/03/2021,20.6903
03/03/2021,20.8957
04/03/2021,20.8498
05/03/2021,21.2635
08/03/2021,21.4177
09/03/2021,21.2575
10/03/2021,20.9853
11/03/2021,20.7133
12/03/2021,20.7637
16/03/2021,20.5753
17/03/2021,20.6828
18/03/2021,20.4415
19/03/2021,20.4823
22/03/2021,20.5788
23/03/2021,20.6408
24/03/2021,20.7882
25/03/2021,20.7662
26/03/2021,20.5677
29/03/2021,20.6047
30/03/2021,20.6025
31/03/2021,20.44
05/04/2021,20.2483
06/04/2021,20.1612
07/04/2021,20.1765
08/04/2021,20.089
09/04/2021,20.163
12/04/2021,20.095
13/04/2021,20.0735
14/04/2021,20.0583
15/04/2021,19.927
16/04/2021,19.9158
19/04/2021,19.8145
20/04/2021,19.8877
21/04/2021,19.874
22/04/2021,19.8865
23/04/2021,19.8695
26/04/2021,19.8362
27/04/2021,19.9785
28/04/2021,19.9712
29/04/2021,20.0978
30/04/2021,20.1822
03/05/2021,20.1902
04/05/2021,20.2235
05/05/2021,20.2077
06/05/2021,20.1838
07/05/2021,19.9223
10/05/2021,19.886
11/05/2021,19.8848
12/05/2021,20.094
13/05/2021,20.0495
14/05/2021,19.8487
17/05/2021,19.8028
18/05/2021,19.8313
19/05/2021,19.8143
20/05/2021,19.881
21/05/2021,19.951
24/05/2021,19.872
25/05/2021,19.8903
26/05/2021,19.8783
27/05/2021,19.9487
28/05/2021,19.9442
31/05/2021,19.9213
01/06/2021,19.8927
02/06/2021,19.9277
03/06/2021,20.0605
04/06/2021,19.9328
07/06/2021,19.797
08/06/2021,19.7728
09/06/2021,19.6897
10/06/2021,19.7002
11/06/2021,19.8823
14/06/2021,19.9065
15/06/2021,20.1235
16/06/2021,20.0588
17/06/2021,20.4292
18/06/2021,20.7002
21/06/2021,20.6
22/06/2021,20.5712
23/06/2021,20.2505
24/06/2021,20.0483
25/06/2021,19.793
28/06/2021,19.8027
29/06/2021,19.8157
30/06/2021,19.9062
01/07/2021,20.0368
02/07/2021,19.8817
05/07/2021,19.8532
06/07/2021,19.9658
07/07/2021,19.9915
08/07/2021,20.007
09/07/2021,19.88
12/07/2021,19.8577
13/07/2021,19.9988
14/07/2021,19.8992
15/07/2021,19.9412
16/07/2021,19.8537
19/07/2021,20
20/07/2021,20.1348
21/07/2021,20.1907
22/07/2021,20.1812
23/07/2021,20.0238
26/07/2021,20.0245
27/07/2021,19.977
28/07/2021,19.9535
29/07/2021,19.8448
30/07/2021,19.8455
02/08/2021,19.852
03/08/2021,19.892
04/08/2021,19.9547
05/08/2021,19.9293
06/08/2021,20.0037
09/08/2021,20.0648
10/08/2021,20.1038
11/08/2021,19.953
12/08/2021,19.8907
13/08/2021,19.8603
16/08/2021,19.8863
17/08/2021,19.9912
18/08/2021,20.0107
19/08/2021,20.1175
20/08/2021,20.402
23/08/2021,20.3907
24/08/2021,20.2967
25/08/2021,20.2933
26/08/2021,20.3522
27/08/2021,20.2293
30/08/2021,20.1403
31/08/2021,20.0605
01/09/2021,19.9615
02/09/2021,19.9703
03/09/2021,19.8992
06/09/2021,19.8878
07/09/2021,19.944
08/09/2021,19.9383
09/09/2021,19.9318
10/09/2021,19.8717
13/09/2021,19.8677
14/09/2021,19.9035
15/09/2021,19.9003
17/09/2021,19.9853
20/09/2021,20.1735
21/09/2021,20.1438
22/09/2021,20.0328
23/09/2021,20.028
24/09/2021,20.1118
27/09/2021,20.1052
28/09/2021,20.306
29/09/2021,20.4977
30/09/2021,20.5623
01/10/2021,20.5103
04/10/2021,20.5747
05/10/2021,20.5818
06/10/2021,20.6947
07/10/2021,20.604
08/10/2021,20.7293
11/10/2021,20.8017
12/10/2021,20.7767
13/10/2021,20.6827
14/10/2021,20.6075
15/10/2021,20.4672
18/10/2021,20.3587
19/10/2021,20.2647
20/10/2021,20.185
21/10/2021,20.2643
22/10/2021,20.1837
25/10/2021,20.1897
26/10/2021,20.1888
27/10/2021,20.193
28/10/2021,20.3255
29/10/2021,20.5297
01/11/2021,20.8598
03/11/2021,20.8352
04/11/2021,20.6242
05/11/2021,20.3925
08/11/2021,20.3265
09/11/2021,20.2833
10/11/2021,20.4702
11/11/2021,20.4652
12/11/2021,20.5072
16/11/2021,20.8092
17/11/2021,20.6912
18/11/2021,20.7628
19/11/2021,20.8283
22/11/2021,20.9632
23/11/2021,21.2107
24/11/2021,21.4357
25/11/2021,21.5462
26/11/2021,21.8185
29/11/2021,21.7333
30/11/2021,21.4453
01/12/2021,21.271
02/12/2021,21.3033
03/12/2021,21.4177
06/12/2021,21.2047
07/12/2021,21.0907
08/12/2021,20.933
09/12/2021,21.0328
10/12/2021,20.8922
13/12/2021,20.9383
14/12/2021,21.165
15/12/2021,21.2393
16/12/2021,20.9238
17/12/2021,20.7337
20/12/2021,20.7363
21/12/2021,20.7823
22/12/2021,20.7527
23/12/2021,20.6582
24/12/2021,20.6112
27/12/2021,20.6828
28/12/2021,20.577
29/12/2021,20.5835
30/12/2021,20.5157
31/12/2021,20.4672
03/01/2022,20.589
04/01/2022,20.4742
05/01/2022,20.3977
06/01/2022,20.4588
07/01/2022,20.4237
10/01/2022,20.4453
11/01/2022,20.3785
12/01/2022,20.366
13/01/2022,20.3607
14/01/2022,20.3118
17/01/2022,20.3002
18/01/2022,20.403
19/01/2022,20.46
20/01/2022,20.4507
21/01/2022,20.4598
24/01/2022,20.6308
25/01/2022,20.6683
26/01/2022,20.6415
27/01/2022,20.7383
28/01/2022,20.8597
31/01/2022,20.6352
01/02/2022,20.58
02/02/2022,20.6003
03/02/2022,20.5562
04/02/2022,20.7325
08/02/2022,20.6413
09/02/2022,20.5008
10/02/2022,20.4148
11/02/2022,20.4188
14/02/2022,20.411
15/02/2022,20.3992
16/02/2022,20.3335
17/02/2022,20.2978
18/02/2022,20.3063
21/02/2022,20.2825
22/02/2022,20.2977
23/02/2022,20.2435
24/02/2022,20.6525
25/02/2022,20.4465
28/02/2022,20.4257
01/03/2022,20.5272
02/03/2022,20.7193
03/03/2022,20.7033
04/03/2022,20.9262
07/03/2022,21.1947
08/03/2022,21.3775
09/03/2022,20.9677
10/03/2022,20.9743
11/03/2022,20.9695
14/03/2022,20.8908
15/03/2022,20.8743
16/03/2022,20.7035
17/03/2022,20.5585
18/03/2022,20.4145
22/03/2022,20.2782
23/03/2022,20.18
24/03/2022,20.1313
25/03/2022,19.9577
28/03/2022,20.1195
29/03/2022,19.9942
30/03/2022,19.8632
31/03/2022,19.9112
01/04/2022,19.8432
04/04/2022,19.7443
05/04/2022,19.9012
06/04/2022,20.0665
07/04/2022,20.1605
08/04/2022,20.12
11/04/2022,20.0093
12/04/2022,19.8407
13/04/2022,19.7967
18/04/2022,19.9377
19/04/2022,20.0447
20/04/2022,20.0383
21/04/2022,20.1802
22/04/2022,20.3183
25/04/2022,20.2992
26/04/2022,20.356
27/04/2022,20.4707
28/04/2022,20.567
29/04/2022,20.3728
02/05/2022,20.4075
03/05/2022,20.335
04/05/2022,20.2535
05/05/2022,20.2218
06/05/2022,20.1085
09/05/2022,20.3172
10/05/2022,20.372
11/05/2022,20.2592
12/05/2022,20.32
13/05/2022,20.1443
16/05/2022,20.0782
17/05/2022,19.9637
18/05/2022,19.9663
19/05/2022,19.9267
20/05/2022,19.8657
23/05/2022,19.8282
24/05/2022,19.887
25/05/2022,19.8377
26/05/2022,19.7933
27/05/2022,19.5965
30/05/2022,19.4953
31/05/2022,19.694
01/06/2022,19.7388
02/06/2022,19.5585
03/06/2022,19.5742
06/06/2022,19.5547
07/06/2022,19.5998
08/06/2022,19.59
09/06/2022,19.6128
10/06/2022,19.9297
13/06/2022,20.4527
14/06/2022,20.6583
15/06/2022,20.6675
16/06/2022,20.5728
17/06/2022,20.476
20/06/2022,20.2442
21/06/2022,20.1963
22/06/2022,20.0465
23/06/2022,20.0365
24/06/2022,19.8707
27/06/2022,19.8797
28/06/2022,19.9847
29/06/2022,20.1443
30/06/2022,20.1335
01/07/2022,20.3817
04/07/2022,20.2877
05/07/2022,20.5598
06/07/2022,20.7228
07/07/2022,20.6022
08/07/2022,20.4423
11/07/2022,20.7473
12/07/2022,20.7882
13/07/2022,20.7613
14/07/2022,20.9415
15/07/2022,20.611
18/07/2022,20.3957
19/07/2022,20.4407
20/07/2022,20.4913
21/07/2022,20.6562
22/07/2022,20.515
25/07/2022,20.4652
26/07/2022,20.433
27/07/2022,20.512
28/07/2022,20.3778
29/07/2022,20.3485
01/08/2022,20.2633
02/08/2022,20.5152
03/08/2022,20.6305
04/08/2022,20.3358
05/08/2022,20.401
08/08/2022,20.2789
09/08/2022,20.2715
10/08/2022,19.9562
11/08/2022,19.9595
12/08/2022,19.874
15/08/2022,19.8618
16/08/2022,19.9303
17/08/2022,20.0387
18/08/2022,20.0835
19/08/2022,20.1957
22/08/2022,20.1598
23/08/2022,19.9982
24/08/2022,19.9198
25/08/2022,19.9437
26/08/2022,19.9268
29/08/2022,19.9945
30/08/2022,20.1465
31/08/2022,20.0962
01/09/2022,20.2473
02/09/2022,19.9753
05/09/2022,19.962
06/09/2022,20.138
07/09/2022,20.0297
08/09/2022,20.0203
09/09/2022,19.9027
12/09/2022,19.7957
13/09/2022,20.055
14/09/2022,19.9768
15/09/2022,20.0525
19/09/2022,19.9943
20/09/2022,20
21/09/2022,20.0027
22/09/2022,19.9608
23/09/2022,20.1627
26/09/2022,20.3517
27/09/2022,20.357
28/09/2022,20.3058
29/09/2022,20.1927
30/09/2022,20.0925
03/10/2022,20.0008
04/10/2022,19.9698
05/10/2022,20.1267
06/10/2022,20.1087
07/10/2022,20.0502
10/10/2022,19.9752
11/10/2022,19.9652
12/10/2022,20.0352
13/10/2022,20.0398
14/10/2022,20.0838
17/10/2022,19.9913
18/10/2022,20.0207
19/10/2022,20.1272
20/10/2022,20.0448
21/10/2022,19.9647
24/10/2022,19.9535
25/10/2022,19.8712
26/10/2022,19.8553
27/10/2022,19.8365
28/10/2022,19.8303
31/10/2022,19.8245
01/11/2022,19.7463
03/11/2022,19.6673
04/11/2022,19.5202
07/11/2022,19.4647
08/11/2022,19.4775
09/11/2022,19.5887
10/11/2022,19.394
11/11/2022,19.5353
14/11/2022,19.4015
15/11/2022,19.3818
16/11/2022,19.3137
17/11/2022,19.4333
18/11/2022,19.493
22/11/2022,19.4667
23/11/2022,19.3683
24/11/2022,19.3692
25/11/2022,19.3393
28/11/2022,19.325
29/11/2022,19.216
30/11/2022,19.3965
01/12/2022,19.1433
02/12/2022,19.3422
05/12/2022,19.7567
06/12/2022,19.803
07/12/2022,19.6977
08/12/2022,19.6732
09/12/2022,19.8192
13/12/2022,19.6458
14/12/2022,19.6955
15/12/2022,19.7963
16/12/2022,19.7932
19/12/2022,19.7557
20/12/2022,19.7482
21/12/2022,19.6932
22/12/2022,19.574
23/12/2022,19.4287
26/12/2022,19.3983
27/12/2022,19.4407
28/12/2022,19.4143
29/12/2022,19.3615
30/12/2022,19.4715
02/01/2023,19.4883
03/01/2023,19.422
04/01/2023,19.3568
05/01/2023,19.3672
06/01/2023,19.1753
09/01/2023,19.1648
10/01/2023,19.1108
11/01/2023,19.026
12/01/2023,18.8735
13/01/2023,18.7922
16/01/2023,18.7913
17/01/2023,18.7493
18/01/2023,18.7493
19/01/2023,19.0327
20/01/2023,18.9257
23/01/2023,18.8267
24/01/2023,18.8318
25/01/2023,18.82
26/01/2023,18.8355
27/01/2023,18.7872
30/01/2023,18.7793
31/01/2023,18.7937
01/02/2023,18.739
02/02/2023,18.6232
03/02/2023,18.8895
07/02/2023,19.0517
08/02/2023,18.9435
09/02/2023,18.9543
10/02/2023,18.6893
13/02/2023,18.6327
14/02/2023,18.5383
15/02/2023,18.6428
16/02/2023,18.5497
17/02/2023,18.4142
20/02/2023,18.397
21/02/2023,18.3938
22/02/2023,18.3483
23/02/2023,18.4107
24/02/2023,18.4023
27/02/2023,18.4077
28/02/2023,18.3448
01/03/2023,18.17
02/03/2023,18.126
03/03/2023,18.0123
06/03/2023,18.0122
07/03/2023,18.1155
08/03/2023,17.9662
09/03/2023,18.0577
10/03/2023,18.4083
13/03/2023,18.8302
14/03/2023,18.6427
15/03/2023,18.9972
16/03/2023,18.9095
17/03/2023,18.8977
21/03/2023,18.6755
22/03/2023,18.5437
23/03/2023,18.4902
24/03/2023,18.5178
27/03/2023,18.383
28/03/2023,18.2523
29/03/2023,18.1052
30/03/2023,18.0932
31/03/2023,18.0415
03/04/2023,18.107
04/04/2023,18.1185
05/04/2023,18.3323
10/04/2023,18.1765
11/04/2023,18.187
12/04/2023,18.066
13/04/2023,18.0152
14/04/2023,18.0638
17/04/2023,18.0868
18/04/2023,18.063
19/04/2023,18.0448
20/04/2023,18.009
21/04/2023,17.9988
24/04/2023,18.0082
25/04/2023,18.0892
26/04/2023,18.103
27/04/2023,18.0723
28/04/2023,17.9975
02/05/2023,18.0325
03/05/2023,17.906
04/05/2023,17.9575
05/05/2023,17.7863
08/05/2023,17.8213
09/05/2023,17.7608
10/05/2023,17.5845
11/05/2023,17.6287
12/05/2023,17.6142
15/05/2023,17.538
16/05/2023,17.4672
17/05/2023,17.5872
18/05/2023,17.7342
19/05/2023,17.693
22/05/2023,17.868
23/05/2023,17.9687
24/05/2023,17.8195
25/05/2023,17.8252
26/05/2023,17.6723
29/05/2023,17.5605
30/05/2023,17.6532
31/05/2023,17.7418
01/06/2023,17.5673
02/06/2023,17.5063
05/06/2023,17.4732
06/06/2023,17.4192
07/06/2023,17.3608
08/06/2023,17.4085
09/06/2023,17.284
12/06/2023,17.312
13/06/2023,17.2185
14/06/2023,17.1247
15/06/2023,17.1762
16/06/2023,17.0792
19/06/2023,17.0945
20/06/2023,17.2043
21/06/2023,17.1547
22/06/2023,17.1713
23/06/2023,17.1795
26/06/2023,17.1445
27/06/2023,17.1013
28/06/2023,17.072
29/06/2023,17.1187
30/06/2023,17.1358
03/07/2023,17.0517
04/07/2023,17.026
05/07/2023,17.004
06/07/2023,17.2825
07/07/2023,17.1012
10/07/2023,17.0605
11/07/2023,17.0783
12/07/2023,16.8537
13/07/2023,16.8905
14/07/2023,16.7892
17/07/2023,16.7858
18/07/2023,16.748
19/07/2023,16.7667
20/07/2023,16.846
21/07/2023,16.9393
24/07/2023,16.8367
25/07/2023,16.9075
26/07/2023,16.8825
27/07/2023,16.7338
28/07/2023,16.6895
31/07/2023,16.7303
01/08/2023,16.8533
02/08/2023,17.0193
03/08/2023,17.2892
04/08/2023,17.0555
07/08/2023,17.0608
08/08/2023,17.1122
09/08/2023,17.0767
10/08/2023,16.9548
11/08/2023,17.0045
14/08/2023,17.0672
15/08/2023,17.1388
16/08/2023,17.0768
17/08/2023,17.1225
18/08/2023,17.0477
21/08/2023,17.0202
22/08/2023,16.9267
23/08/2023,16.8077
24/08/2023,16.809
25/08/2023,16.7718
28/08/2023,16.7432
29/08/2023,16.8402
30/08/2023,16.7477
31/08/2023,16.917
01/09/2023,17.1113
04/09/2023,17.175
05/09/2023,17.3492
06/09/2023,17.5805
07/09/2023,17.5543
08/09/2023,17.5767
11/09/2023,17.3813
12/09/2023,17.2553
13/09/2023,17.1235
14/09/2023,17.1042
15/09/2023,17.0807
18/09/2023,17.1307
19/09/2023,17.0805
20/09/2023,17.024
21/09/2023,17.1675
22/09/2023,17.1568
25/09/2023,17.3733
26/09/2023,17.4758
27/09/2023,17.7287
28/09/2023,17.6195
29/09/2023,17.4127
02/10/2023,17.592
03/10/2023,17.9025
04/10/2023,18.017
05/10/2023,18.2407
06/10/2023,18.1837
09/10/2023,18.3482
10/10/2023,17.9917
11/10/2023,17.842
12/10/2023,17.9132
13/10/2023,18.0362
16/10/2023,17.9568
17/10/2023,17.9097
18/10/2023,18.244
19/10/2023,18.2873
20/10/2023,18.2343
23/10/2023,18.1218
24/10/2023,18.2842
25/10/2023,18.3122
26/10/2023,18.2178
27/10/2023,18.0752
30/10/2023,18.064
31/10/2023,18.0368
01/11/2023,17.9305
03/11/2023,17.4117
06/11/2023,17.5308
07/11/2023,17.5097
08/11/2023,17.5017
09/11/2023,17.4888
10/11/2023,17.748
13/11/2023,17.6138
14/11/2023,17.3917
15/11/2023,17.3387
16/11/2023,17.2708
17/11/2023,17.2175
21/11/2023,17.2102
22/11/2023,17.2133
23/11/2023,17.1787
24/11/2023,17.1268
27/11/2023,17.1555
28/11/2023,17.1357
29/11/2023,17.187
30/11/2023,17.373
01/12/2023,17.2143
04/12/2023,17.406
05/12/2023,17.4215
06/12/2023,17.2685
07/12/2023,17.4197
08/12/2023,17.3688
11/12/2023,17.447
13/12/2023,17.398
14/12/2023,17.299
15/12/2023,17.1908
18/12/2023,17.2277
19/12/2023,17.0652
20/12/2023,17.0673
21/12/2023,17.059
22/12/2023,16.9738
26/12/2023,16.9727
27/12/2023,16.922
28/12/2023,16.8935
29/12/2023,16.919
02/01/2024,17.0297
03/01/2024,17.0492
04/01/2024,17.0458
05/01/2024,16.8987
08/01/2024,16.8133
09/01/2024,16.9347
10/01/2024,16.9912
11/01/2024,16.9898
12/01/2024,16.858
15/01/2024,16.8983
16/01/2024,17.1598
17/01/2024,17.2957
18/01/2024,17.1995
19/01/2024,17.1325
22/01/2024,17.1125
23/01/2024,17.352
24/01/2024,17.1673
25/01/2024,17.2375
26/01/2024,17.1657
29/01/2024,17.2333
30/01/2024,17.1932
31/01/2024,17.1633
01/02/2024,17.1335
02/02/2024,17.1447
06/02/2024,17.0357
07/02/2024,17.0398
08/02/2024,17.1023
09/02/2024,17.0855
12/02/2024,17.068
13/02/2024,17.1982
14/02/2024,17.1105
15/02/2024,17.068
16/02/2024,17.0602
19/02/2024,17.05
20/02/2024,17.0458
21/02/2024,17.0603
22/02/2024,17.121
23/02/2024,17.126
26/02/2024,17.126
27/02/2024,17.0605
28/02/2024,17.0962
29/02/2024,17.0633
01/03/2024,17.0217
04/03/2024,16.9828
05/03/2024,16.9257
06/03/2024,16.8728
07/03/2024,16.877
08/03/2024,16.7985
11/03/2024,16.8083
12/03/2024,16.8272
13/03/2024,16.7127
14/03/2024,16.692
15/03/2024,16.71
19/03/2024,16.8523
20/03/2024,16.759
21/03/2024,16.762
22/03/2024,16.7367
25/03/2024,16.7032
26/03/2024,16.678
27/03/2024,16.5323
01/04/2024,16.6578
02/04/2024,16.5673
03/04/2024,16.5415
04/04/2024,16.5173
05/04/2024,16.4758
08/04/2024,16.3357
09/04/2024,16.3932
10/04/2024,16.4883
11/04/2024,16.4583
12/04/2024,16.6693
15/04/2024,16.6815
16/04/2024,17.0252
17/04/2024,16.9948
18/04/2024,17.1145
19/04/2024,17.212
